단지코드,apt임대료min,apt임대료25%,apt임대료50%,apt임대료75%,apt임대료max,apt임대료mean,apt임대료std,apt임대료count,apt임대보증금min,apt임대보증금25%,apt임대보증금50%,apt임대보증금75%,apt임대보증금max,apt임대보증금mean,apt임대보증금std,apt임대보증금count,store임대료min,store임대료25%,store임대료50%,store임대료75%,store임대료max,store임대료mean,store임대료std,store임대료count,store임대보증금min,store임대보증금25%,store임대보증금50%,store임대보증금75%,store임대보증금max,store임대보증금mean,store임대보증금std,store임대보증금count,apt전용면적min,apt전용면적25%,apt전용면적50%,apt전용면적75%,apt전용면적max,apt전용면적mean,apt전용면적std,apt전용면적count,store전용면적min,store전용면적25%,store전용면적50%,store전용면적75%,store전용면적max,store전용면적mean,store전용면적std,store전용면적count
C2609,133240.0,158745.0,184250.0,237340.0,290430.0,202640.0,80192.3818077503,3.0,6766000.0,8640000.0,10514000.0,17749000.0,24984000.0,14088000.0,9620498.323891543,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.97,27.97,33.97,40.465,46.96,34.300000000000004,12.498267879990411,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2001,122000.0,122000.0,149000.0,149000.0,230000.0,154400.0,44365.527157918455,5.0,9110000.0,9110000.0,11430000.0,11430000.0,27280000.0,13672000.0,7695038.661371364,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.91,26.92,33.8,33.8,46.99,33.684,8.196269273273055,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1065,137410.0,153025.0,168640.0,212360.0,256080.0,187376.66666666666,61513.7320712484,3.0,7708000.0,8713500.0,9719000.0,16407000.0,23095000.0,13507333.333333334,8363823.547477154,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9,30.41,33.92,40.43,46.94,35.919999999999995,10.168598723521349,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1363,71930.0,158060.0,175260.0,224730.0,287090.0,187497.85714285713,73020.68149383554,14.0,10718000.0,17021000.0,19451000.0,23892000.0,51763000.0,25417142.85714286,14851677.74960196,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.95,26.85,29.92,36.96,46.77,33.55285714285715,8.312134252054394,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2579,155100.0,174360.0,266490.0,313335.0,351850.0,252088.33333333334,84639.4835562379,6.0,14813000.0,18813000.0,39354500.0,51737500.0,60898000.0,37041833.333333336,19845442.554064315,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.76,27.975,42.17,50.4775,59.45,40.84,14.331841472748714,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1048,168640.0,203510.0,238380.0,273255.0,308130.0,238383.33333333334,69745.00005974143,3.0,16031000.0,23479500.0,30928000.0,39313000.0,47698000.0,31552333.333333332,15842729.131476475,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.99,32.485,37.98,42.415,46.85,37.27333333333333,9.948840803497328,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1210,107680.0,107680.0,112010.0,134330.0,183730.0,129086.0,32486.496117617855,5.0,19880000.0,19880000.0,20680000.0,24800000.0,33920000.0,23832000.0,5997426.114592826,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.56,21.56,21.56,26.62,36.74,25.607999999999997,6.597432834065082,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1320,154000.0,176500.0,237000.0,290000.0,290000.0,229500.0,70924.84285025476,4.0,7870000.0,9415000.0,16785000.0,23640000.0,23640000.0,16270000.0,8551596.342204185,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8,32.11000000000001,40.405,46.93,46.93,38.635000000000005,10.004853822020587,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1941,627080.0,627080.0,627080.0,627080.0,627080.0,627080.0,0.0,4.0,47288000.0,47288000.0,47288000.0,47288000.0,47288000.0,47288000.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.94,84.94,84.94999999999999,84.9675,84.99,84.9575,0.0236290781312616,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1326,135000.0,135000.0,142000.0,198000.0,259000.0,173800.0,54467.42145539846,5.0,7000000.0,7000000.0,7600000.0,14800000.0,23100000.0,11900000.0,7077428.911688198,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.72,24.79,26.83,37.7,46.94,32.196000000000005,9.838863247347225,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1685,21120.0,21120.0,21120.0,128000.0,131000.0,65733.33333333333,53703.38909230962,9.0,18284000.0,23352000.0,40572000.0,40572000.0,40572000.0,32417333.333333332,9804420.839600878,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.04,26.07,26.24,42.57,43.07,32.47777777777778,8.082318321152938,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2618,33130.0,67700.0,77360.0,77450.0,209240.0,92976.0,67495.65489718578,5.0,9316000.0,9328000.0,16243000.0,63613000.0,129988000.0,45697600.0,52296690.07977465,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.86,23.89,24.97,36.9,46.98,31.319999999999993,10.338653200489897,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1451,38000.0,66330.0,79970.0,80300.0,178010.0,88522.0,52900.37211589348,5.0,10319000.0,10360000.0,15992000.0,72960000.0,127360000.0,47398200.0,51914207.61410117,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.86,24.96,26.97,33.97,43.9,30.932,8.149077861942416,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2143,514000.0,514000.0,547410.0,580820.0,580820.0,547410.0,38578.544987250796,4.0,36494000.0,36494000.0,41377000.0,46260000.0,46260000.0,41377000.0,5638402.7289058855,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.97,74.97,79.875,84.78,84.78,79.875,5.66380614075023,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1968,66180.0,110000.0,110000.0,180000.0,200000.0,133236.0,55273.48803902283,5.0,8200000.0,8200000.0,8377000.0,12500000.0,25000000.0,12455400.0,7249468.656391309,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.48,26.8,26.92,36.69,46.86,32.14999999999999,9.593487374255515,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2470,340000.0,360000.0,380000.0,430000.0,480000.0,400000.0,72111.02550927979,3.0,23000000.0,24500000.0,26000000.0,29000000.0,32000000.0,27000000.0,4582575.69495584,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.9,43.355000000000004,46.81,53.38,59.95,48.88666666666668,10.18503968246238,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1258,72200.0,86150.0,128000.0,168500.0,240000.0,137066.66666666666,65106.14922314686,6.0,7973000.0,8397750.0,9672000.0,16386000.0,29054000.0,13828000.0,8460962.285697768,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.72,25.3,26.865,35.0,46.94,31.313333333333333,9.061853379230248,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2453,80350.0,80350.0,170720.0,205075.0,302930.0,160692.85714285713,87556.60430340396,7.0,12139000.0,12139000.0,18488000.0,26883500.0,52237000.0,22987000.0,15276207.415454924,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.98,24.98,26.98,32.31,45.71,30.321428571428566,8.147519926479527,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1659,82820.0,132430.0,132430.0,181950.0,233010.0,150803.07692307694,46471.736282141675,13.0,14616000.0,23370000.0,23370000.0,32110000.0,41120000.0,26612769.230769232,8201065.928217768,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.99,26.54,26.54,36.81,44.96,30.273076923076925,9.092727299528441,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1724,81000.0,100000.0,112500.0,155500.0,172000.0,123300.0,33320.16406522233,10.0,8112000.0,20460000.0,20840000.0,24660000.0,34140000.0,21817100.0,8541269.102292573,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.54,21.630000000000003,25.505,30.33,36.89,26.922000000000004,6.114685055939786,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1802,450000.0,470000.0,470000.0,470000.0,470000.0,466363.63636363635,8090.398349558905,11.0,39000000.0,43000000.0,43000000.0,43000000.0,43000000.0,42272727.27272727,1618079.6699117813,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.53,59.91,59.92,59.925,59.97,59.52363636363637,0.9050886445787806,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1939,146780.0,146780.0,211320.0,211320.0,275860.0,189806.66666666666,45636.67165777978,9.0,18217000.0,18217000.0,34967000.0,34967000.0,54829000.0,29729444.444444444,12598914.388858184,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.73,26.83,37.43,37.6,46.99,33.79666666666667,7.300183216878876,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1284,185040.0,185040.0,185040.0,185040.0,185040.0,185040.0,0.0,2.0,32896000.0,32896000.0,32896000.0,32896000.0,32896000.0,32896000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.72,59.769999999999996,59.82,59.87,59.92,59.82,0.14142135623731153,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2595,430000.0,430000.0,550000.0,620000.0,620000.0,530000.0,95655.63234854495,5.0,38000000.0,38000000.0,44000000.0,54000000.0,54000000.0,45600000.0,8049844.718999243,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.95,59.96,74.93,84.9,84.98,72.944,12.541767419307378,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2351,390000.0,390000.0,390000.0,450000.0,450000.0,414000.0,32863.353450309965,5.0,40000000.0,40000000.0,40000000.0,48000000.0,48000000.0,43200000.0,4381780.460041329,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.05,51.05,51.08,59.07,59.07,54.263999999999996,4.387274780544297,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2506,390000.0,450000.0,450000.0,580000.0,640000.0,503529.4117647059,92866.91933020258,17.0,32000000.0,43000000.0,43000000.0,54000000.0,65000000.0,47529411.76470588,11040367.108133357,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.76,59.93,59.99,74.97,84.96,66.03470588235295,12.280971621601777,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1697,360000.0,360000.0,375000.0,390000.0,390000.0,375000.0,16431.676725154983,6.0,63000000.0,63000000.0,69000000.0,75000000.0,75000000.0,69000000.0,6572670.690061993,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.55,74.6875,79.77,84.86,84.99,79.77166666666666,5.593386869032631,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2259,360000.0,360000.0,375000.0,390000.0,390000.0,375000.0,16431.676725154983,6.0,63000000.0,63000000.0,69000000.0,75000000.0,75000000.0,69000000.0,6572670.690061993,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.55,74.6875,79.77,84.86,84.99,79.77166666666666,5.593386869032631,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1786,62610.0,92130.0,144700.0,144700.0,145160.0,117860.0,38407.86573086299,5.0,13181000.0,19397000.0,30464000.0,30464000.0,30560000.0,24813200.0,8085976.916860448,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.91,26.9,26.9,26.9,36.91,26.904000000000003,7.071069933185499,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1357,550000.0,550000.0,550000.0,567500.0,620000.0,567500.0,35000.0,4.0,57000000.0,57000000.0,57000000.0,60250000.0,70000000.0,60250000.0,6500000.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.84,74.885,74.9,77.39500000000001,84.88,77.38,5.000079999360006,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2570,71000.0,77500.0,85000.0,85500.0,115000.0,85250.0,13253.031998107344,8.0,12920000.0,14145500.0,15580000.0,15656000.0,20976000.0,15584750.0,2415013.5018847645,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.43,23.54,26.6,26.652500000000003,36.17,26.411249999999995,4.420731799471344,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1652,134660.0,232000.0,232000.0,280000.0,334660.0,248443.33333333334,48603.73411268901,12.0,40400000.0,69600000.0,69600000.0,84000000.0,100400000.0,74533333.33333333,14581017.13208172,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.84,29.76,29.76,36.85,44.83,32.3025,6.8591811398366564,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1565,77600.0,77600.0,78700.0,92600.0,131000.0,91500.0,26353.747361618232,4.0,15520000.0,15520000.0,15740000.0,18520000.0,26200000.0,18300000.0,5270749.472323647,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.86,21.86,21.86,25.625,36.92,25.625,7.530000000000001,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1910,76320.0,118320.0,118320.0,147480.0,157200.0,121944.0,29139.8723401459,10.0,12720000.0,19720000.0,19720000.0,24580000.0,26200000.0,20324000.0,4856645.3900243165,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.85,26.65,26.68,34.015,36.46,27.642000000000003,7.233796912948121,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2359,67880.0,68620.0,90460.0,122330.0,204570.0,110772.0,56922.63231791025,5.0,6887000.0,7048000.0,7126000.0,8943000.0,20560000.0,10112800.0,5899834.294283188,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.43,24.71,26.98,33.09,46.65,31.172000000000004,9.32780896030788,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2139,121000.0,134000.0,147000.0,183500.0,220000.0,162666.66666666666,51325.75701666107,3.0,7252000.0,8156500.0,9061000.0,15166000.0,21271000.0,12528000.0,7625493.885644391,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.94,30.439999999999998,33.94,40.445,46.95,35.943333333333335,10.154311071329918,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1979,102800.0,164480.0,164480.0,228210.0,228210.0,185836.66666666666,44646.62641230578,9.0,23438000.0,37419000.0,37419000.0,51811000.0,51811000.0,42216333.333333336,10105853.959463296,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.75,26.24,26.49,36.14,36.3,29.666666666666668,6.918245803670176,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1803,104680.0,157972.5,163680.0,220780.0,220780.0,179098.0,39806.91866162631,10.0,22000000.0,33200000.0,34400000.0,46400000.0,46400000.0,37640000.0,8365962.785796584,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,26.1475,26.26,36.16,36.16,29.230999999999995,6.631446046426574,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2508,68400.0,87200.0,106000.0,150000.0,205000.0,121971.42857142857,49522.577823511114,7.0,8184000.0,8592000.0,9000000.0,18000000.0,27000000.0,13909714.285714285,7286913.51474879,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.74,25.785,26.83,37.09,46.16,31.92571428571429,8.27775504417886,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2531,71400.0,116850.0,141000.0,147450.0,243000.0,142466.66666666666,57177.01169759282,6.0,9171000.0,11078250.0,20874000.0,25437000.0,35200000.0,20148333.333333332,10310433.253101766,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8,27.212500000000002,29.26,34.9,46.27,30.816666666666666,9.94037960375089,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1695,89220.0,132770.0,132770.0,132770.0,178210.0,133148.0,31466.97348014264,5.0,15080000.0,22440000.0,22440000.0,22440000.0,30120000.0,22504000.0,5318165.097098811,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.97,26.72,26.72,26.72,36.78,26.782,7.004407184052053,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2556,119000.0,119000.0,119000.0,141000.0,163000.0,133666.66666666666,25403.411844343533,3.0,7200000.0,7200000.0,7200000.0,11950000.0,16700000.0,10366666.666666666,5484827.557301445,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.4,36.435,36.47,41.56,46.65,39.84,5.89773685408225,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2086,460000.0,460000.0,460000.0,550000.0,600000.0,511111.1111111111,63135.65641625271,9.0,39000000.0,39000000.0,39000000.0,49000000.0,61000000.0,46111111.11111111,9439868.172337532,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.87,59.94,59.94,74.93,84.94,68.80777777777777,11.115150446325252,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1544,460000.0,475000.0,490000.0,490000.0,490000.0,480000.0,17320.508075688773,3.0,43000000.0,48000000.0,53000000.0,53000000.0,53000000.0,49666666.666666664,5773502.691896258,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.96,79.965,84.97,84.975,84.98,81.63666666666667,5.782165107754481,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2154,130000.0,130000.0,150000.0,183750.0,225000.0,163750.0,44976.84589504545,4.0,7700000.0,7700000.0,10450000.0,15100000.0,20800000.0,12350000.0,6201343.940362175,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.92,29.92,33.605000000000004,39.64,46.69,35.955,7.9553943962571685,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2496,530000.0,575000.0,590000.0,590000.0,590000.0,575000.0,30000.0,4.0,57000000.0,66000000.0,69000000.0,69000000.0,69000000.0,66000000.0,6000000.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.8,82.345,84.88499999999999,84.9275,84.98,82.3875,5.058572756552321,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1756,620000.0,620000.0,620000.0,620000.0,620000.0,620000.0,0.0,4.0,55000000.0,55000000.0,55000000.0,55000000.0,55000000.0,55000000.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.97,84.97,84.975,84.98,84.98,84.97500000000001,0.005773502691899211,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2362,82000.0,83000.0,99000.0,99000.0,135000.0,100857.14285714286,19972.50857807048,14.0,19360000.0,19760000.0,23520000.0,23520000.0,31880000.0,23911428.57142857,4678492.290245877,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.96,21.982499999999998,26.855,26.9,36.9,27.245714285714282,5.631177926079483,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2568,60430.0,87960.0,87960.0,119460.0,119460.0,95054.0,24953.84098691021,5.0,10360000.0,15080000.0,15080000.0,20480000.0,20480000.0,16296000.0,4277999.532491793,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.87,26.95,26.95,36.63,36.63,28.806,8.242989748871462,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2245,17300.0,22170.0,26380.0,31840.0,37300.0,27000.0,8053.413355010822,7.0,33216000.0,42578000.0,50657000.0,61136500.0,71616000.0,51845428.571428575,15459313.64212895,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.71,21.83,26.95,31.97,36.99,26.892857142857146,8.279447876691847,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2059,116000.0,116000.0,116000.0,191500.0,267000.0,166333.33333333334,87179.8906476335,3.0,27961000.0,27961000.0,27961000.0,46054000.0,64147000.0,40023000.0,20891996.840895798,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.34,16.34,16.34,26.564999999999998,36.79,23.156666666666666,11.806813004927847,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2549,71400.0,107100.0,107100.0,147900.0,147900.0,116280.0,32335.76966766061,5.0,16800000.0,25200000.0,25200000.0,34800000.0,34800000.0,27360000.0,7608416.392390732,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9,26.78,26.79,36.65,36.92,28.808000000000003,8.325969613204219,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1584,130000.0,146250.0,195000.0,240000.0,255000.0,193333.33333333334,55916.60457025862,6.0,28560000.0,32090000.0,42680000.0,52430000.0,55680000.0,42306666.666666664,12131879.766411578,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.92,19.3425,26.61,34.1325,36.64,26.723333333333333,8.819489025259154,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2298,79000.0,118000.0,118000.0,162000.0,162000.0,127800.0,35045.684470416614,5.0,16400000.0,24520000.0,24520000.0,33640000.0,33640000.0,26544000.0,7276680.561904583,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.85,26.64,26.64,36.86,36.86,28.77,8.397267412676579,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2225,17060.0,17650.0,27060.0,37650.0,37650.0,27387.777777777777,8750.525381052526,9.0,32758000.0,33888000.0,51961000.0,72294000.0,72294000.0,52588777.777777776,16803152.93908987,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.02,16.29,26.17,36.03,36.05,26.135555555555552,8.592803836803082,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2328,340000.0,390000.0,390000.0,390000.0,390000.0,382857.14285714284,18898.22365046136,7.0,38000000.0,44000000.0,44000000.0,44000000.0,44000000.0,43142857.14285714,2267786.8380553634,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.76,59.335,59.47,59.635000000000005,59.66,58.40428571428572,2.933205624925611,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1045,83000.0,105500.0,150000.0,192000.0,207000.0,147500.0,59022.594543671716,4.0,8700000.0,11700000.0,13700000.0,17525000.0,26000000.0,15525000.0,7415468.067941947,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.44,26.44,31.58,39.2425,46.81,34.1025,9.759775868328125,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1207,117960.0,117960.0,117960.0,158580.0,199200.0,145040.0,46903.9358689652,3.0,22832000.0,22832000.0,22832000.0,30694000.0,38556000.0,28073333.333333332,9078255.632737676,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.88,21.88,21.88,30.83,39.78,27.846666666666664,10.334569818494302,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
